deviceName,processName,processId,description,timeWindow,numberOfOccurrence
BBAOMACBOOKAIR2,xpcproxy,54168,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:556",1400-1500,1
BBAOMACBOOKAIR2,xpcproxy,54167,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:552",1400-1500,1
BBAOMACBOOKAIR2,xpcproxy,54170,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:552",1400-1500,1
BBAOMACBOOKAIR2,xpcproxy,54173,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1400-1500,1
bogon,timed,158,"settimeofday({0x5ebb9332,0x1d51e}) == 0",1400-1500,1
bogon,xpcproxy,54216,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1400-1500,1
bogon,VTDecoderXPCService,960,DEPRECATED USE in libdispatch client: Changing the target of a source after it has been activated; set a breakpoint on _dispatch_bug_deprecated to debug,1400-1500,1
bogon,VTDecoderXPCService,960,DEPRECATED USE in libdispatch client: Changing target queue hierarchy after xpc connection was activated; set a breakpoint on _dispatch_bug_deprecated to debug,1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:549",1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:548",1400-1500,1
BBAOMACBOOKAIR2,xpcproxy,54183,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1400-1500,1
BBAOMACBOOKAIR2,xpcproxy,54182,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:551",1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:549",1400-1500,1
BBAOMACBOOKAIR2,xpcproxy,54181,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1400-1500,1
BBAOMACBOOKAIR2,xpcproxy,54180,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:548",1400-1500,1
BBAOMACBOOKAIR2,xpcproxy,54179,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:551",1400-1500,1
BBAOMACBOOKAIR2,xpcproxy,54177,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1400-1500,1
BBAOMACBOOKAIR2,xpcproxy,54176,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1400-1500,1
BBAOMACBOOKAIR2,xpcproxy,54175,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1400-1500,1
BBAOMACBOOKAIR2,xpcproxy,54174,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1400-1500,1
BBAOMACBOOKAIR2,xpcproxy,54166,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1400-1500,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,Extension is hanging on launch. Killing.,1400-1500,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,Extension did not initialize in time.,1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:566",1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:567",1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:568",1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:568",1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:569",1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:569",1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:570",1400-1500,1
BBAOMACBOOKAIR2,xpcproxy,54205,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:571",1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:571",1400-1500,1
BBAOMACBOOKAIR2,xpcproxy,54158,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1300-1400,1
BBAOMACBOOKAIR2,xpcproxy,54157,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1300-1400,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:572",1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:572",1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:573",1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:573",1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:574",1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:574",1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:575",1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:575",1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:567",1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:566",1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:557",1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:565",1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:557",1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:558",1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:558",1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:559",1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:559",1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:560",1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:561",1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:561",1400-1500,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,"Service ""com.apple.xpc.launchd.unmanaged.loginwindow.594"" tried to register for endpoint ""com.apple.tsm.uiserver"" already registered by owner: com.apple.TextInputMenuAgent",1400-1500,1
---,las,,14 --- last message repeated 1 time ---,1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:550",1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:550",1400-1500,1
BBAOMACBOOKAIR2,xpcproxy,54160,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1300-1400,1
BBAOMACBOOKAIR2,xpcproxy,54159,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1300-1400,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:563",1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:563",1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:564",1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:564",1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:565",1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:560",1400-1500,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:598",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:585",1600-1700,1
BBAOMACBOOKAIR2,xpcproxy,55228,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1800-1900,1
BBAOMACBOOKAIR2,xpcproxy,55179,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1700-1800,1
BBAOMACBOOKAIR2,xpcproxy,55181,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1700-1800,1
BBAOMACBOOKAIR2,xpcproxy,55182,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1700-1800,1
BBAOMACBOOKAIR2,xpcproxy,55183,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1700-1800,1
BBAOMACBOOKAIR2,xpcproxy,55218,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1800-1900,1
BBAOMACBOOKAIR2,xpcproxy,55220,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1800-1900,1
BBAOMACBOOKAIR2,xpcproxy,55222,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1800-1900,1
BBAOMACBOOKAIR2,xpcproxy,55221,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1800-1900,1
BBAOMACBOOKAIR2,xpcproxy,55223,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1800-1900,1
BBAOMACBOOKAIR2,xpcproxy,55229,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1800-1900,1
BBAOMACBOOKAIR2,xpcproxy,55178,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1700-1800,1
BBAOMACBOOKAIR2,xpcproxy,55230,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1800-1900,1
BBAOMACBOOKAIR2,xpcproxy,55231,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1800-1900,1
BBAOMACBOOKAIR2,xpcproxy,55232,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1800-1900,1
BBAOMACBOOKAIR2,xpcproxy,55235,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1800-1900,1
BBAOMACBOOKAIR2,xpcproxy,55236,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1800-1900,1
BBAOMACBOOKAIR2,xpcproxy,55237,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1800-1900,1
BBAOMACBOOKAIR2,xpcproxy,55238,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1800-1900,1
BBAOMACBOOKAIR2,xpcproxy,55239,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1800-1900,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,Service exited due to SIGALRM | sent by kernel_task[0],1800-1900,1
BBAOMACBOOKAIR2,xpcproxy,55180,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1700-1800,1
BBAOMACBOOKAIR2,xpcproxy,55169,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1700-1800,1
BBAOMACBOOKAIR2,xpcproxy,55250,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1800-1900,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,Service exited with abnormal code: 111,1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:626",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:627",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:627",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:628",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:628",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:629",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:629",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:630",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:630",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:631",1700-1800,1
BBAOMACBOOKAIR2,xpcproxy,55168,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:631",1700-1800,1
BBAOMACBOOKAIR2,VTDecoderXPCService,960,DEPRECATED USE in libdispatch client: Changing the target of a source after it has been activated; set a breakpoint on _dispatch_bug_deprecated to debug,1700-1800,1
BBAOMACBOOKAIR2,VTDecoderXPCService,960,DEPRECATED USE in libdispatch client: Changing target queue hierarchy after xpc connection was activated; set a breakpoint on _dispatch_bug_deprecated to debug,1700-1800,1
BBAOMACBOOKAIR2,timed,158,"settimeofday({0x5ebbc44f,0xc4155}) == 0",1700-1800,1
---,las,,49 --- last message repeated 1 time ---,1700-1800,1
BBAOMACBOOKAIR2,xpcproxy,55145,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1700-1800,1
BBAOMACBOOKAIR2,xpcproxy,55164,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1700-1800,1
BBAOMACBOOKAIR2,xpcproxy,55165,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1700-1800,1
BBAOMACBOOKAIR2,xpcproxy,55166,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1700-1800,1
BBAOMACBOOKAIR2,xpcproxy,55249,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1800-1900,1
BBAOMACBOOKAIR2,xpcproxy,55251,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1800-1900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:625",1700-1800,1
BBAOMACBOOKAIR2,remindd,55565,objc[55565]: Class REMCDChangeTrackingState is implemented in both /System/Library/PrivateFrameworks/ReminderKit.framework/Versions/A/ReminderKit and /usr/libexec/remindd. One of the two will be used. Which one is undefined.,2200-2300,1
BBAOMACBOOKAIR2,xpcproxy,55363,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,2200-2300,1
BBAOMACBOOKAIR2,xpcproxy,55362,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,2200-2300,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,"Failed to bootstrap path: path = /System/Library/PrivateFrameworks/SystemAdministration.framework/Versions/A/Resources/activateSettings, error = 2: No such file or directory",2200-2300,1
BBAOMACBOOKAIR2,VTDecoderXPCService,960,DEPRECATED USE in libdispatch client: Changing the target of a source after it has been activated; set a breakpoint on _dispatch_bug_deprecated to debug,2200-2300,1
BBAOMACBOOKAIR2,VTDecoderXPCService,960,DEPRECATED USE in libdispatch client: Changing target queue hierarchy after xpc connection was activated; set a breakpoint on _dispatch_bug_deprecated to debug,2200-2300,1
BBAOMACBOOKAIR2,timed,158,"settimeofday({0x5ebc0977,0xd3786}) == 0",2200-2300,1
BBAOMACBOOKAIR2,syncdefaultsd,55381,objc[55381]: Class SYDClient is implemented in both /System/Library/PrivateFrameworks/SyncedDefaults.framework/Versions/A/SyncedDefaults and /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd. One of the two will be used. Which one is undefined.,2200-2300,1
BBAOMACBOOKAIR2,syncdefaultsd,55381,objc[55381]: Class SYDJournal is implemented in both /System/Library/PrivateFrameworks/SyncedDefaults.framework/Versions/A/SyncedDefaults and /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd. One of the two will be used. Which one is undefined.,2200-2300,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,"Failed to bootstrap path: path = /usr/libexec/security_authtrampoline, error = 108: Invalid path",2200-2300,1
BBAOMACBOOKAIR2,remindd,55565,objc[55565]: Class REMDAAccountInfo is implemented in both /System/Library/PrivateFrameworks/CDDataAccess.framework/Frameworks/DACalDAV.framework/Versions/A/DACalDAV (0x7fff922f17d8) and /System/Library/PrivateFrameworks/CDDataAccess.framework/Frameworks/DACalDAV.framework/DADaemonCalDAV.bundle/Contents/MacOS/DADaemonCalDAV (0x1079a6930). One of the two will be used. Which one is undefined.,2200-2300,1
BBAOMACBOOKAIR2,xpcproxy,55360,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,2200-2300,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,"Failed to bootstrap path: path = /usr/libexec/remindd, error = 108: Invalid path",2200-2300,1
BBAOMACBOOKAIR2,Finder,908,libcoreservices: __create_or_fix_relative_directory: 1002: __dirhelper_create_relative_with_error: error Operation not permitted,2200-2300,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,Endpoint has been activated through legacy launch(3) APIs. Please switch to XPC or bootstrap_check_in(): com.apple.bsd.dirhelper,2200-2300,1
BBAOMACBOOKAIR2,syncdefaultsd,56146,objc[56146]: Class SYDClient is implemented in both /System/Library/PrivateFrameworks/SyncedDefaults.framework/Versions/A/SyncedDefaults and /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd. One of the two will be used. Which one is undefined.,2300-2400,1
BBAOMACBOOKAIR2,syncdefaultsd,56146,objc[56146]: Class SYDJournal is implemented in both /System/Library/PrivateFrameworks/SyncedDefaults.framework/Versions/A/SyncedDefaults and /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd. One of the two will be used. Which one is undefined.,2300-2400,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,"Failed to bootstrap path: path = /System/Library/PrivateFrameworks/DesktopServicesPriv.framework/Versions/A/Resources/DesktopServicesHelper, error = 2: No such file or directory",2300-2400,1
BBAOMACBOOKAIR2,Preview,56164,assertion failed: 19E287: libxpc.dylib + 92807 [32B0E31E-9DA3-328B-A962-BC9591B93537]: 0x89,2300-2400,1
BBAOMACBOOKAIR2,CbDefense_Svc,376,BACKGROUND_SCAN: COMPLETE,2300-2400,1
BBAOMACBOOKAIR2,VTDecoderXPCService,1760,DEPRECATED USE in libdispatch client: Changing the target of a source after it has been activated; set a breakpoint on _dispatch_bug_deprecated to debug,2300-2400,1
BBAOMACBOOKAIR2,xpcproxy,55359,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,2200-2300,1
BBAOMACBOOKAIR2,xpcproxy,55361,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,2200-2300,1
BBAOMACBOOKAIR2,xpcproxy,55252,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1800-1900,1
BBAOMACBOOKAIR2,timed,158,"settimeofday({0x5ebbed51,0xe480e}) == 0",2000-2100,1
BBAOMACBOOKAIR2,xpcproxy,55253,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1800-1900,1
BBAOMACBOOKAIR2,xpcproxy,55259,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1800-1900,1
BBAOMACBOOKAIR2,timed,158,"settimeofday({0x5ebbd10c,0xf3d95}) == 0",1800-1900,1
BBAOMACBOOKAIR2,syslogd,113,ASL Sender Statistics,2000-2100,1
BBAOMACBOOKAIR2,xpcproxy,55316,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,2000-2100,1
BBAOMACBOOKAIR2,xpcproxy,55317,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,2000-2100,1
BBAOMACBOOKAIR2,xpcproxy,55318,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,2000-2100,1
BBAOMACBOOKAIR2,xpcproxy,55319,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,2000-2100,1
BBAOMACBOOKAIR2,xpcproxy,55320,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,2000-2100,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,"Failed to bootstrap path: path = /System/Library/PrivateFrameworks/SystemAdministration.framework/Versions/A/Resources/activateSettings, error = 2: No such file or directory",2000-2100,1
BBAOMACBOOKAIR2,syslogd,113,ASL Sender Statistics,2200-2300,1
BBAOMACBOOKAIR2,syslogd,113,ASL Sender Statistics,2100-2200,1
BBAOMACBOOKAIR2,xpcproxy,55326,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,2100-2200,1
BBAOMACBOOKAIR2,xpcproxy,55325,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,2100-2200,1
BBAOMACBOOKAIR2,xpcproxy,55327,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,2100-2200,1
BBAOMACBOOKAIR2,xpcproxy,55328,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,2100-2200,1
BBAOMACBOOKAIR2,xpcproxy,55329,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,2100-2200,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,"Failed to bootstrap path: path = /System/Library/PrivateFrameworks/SystemAdministration.framework/Versions/A/Resources/activateSettings, error = 2: No such file or directory",2100-2200,1
BBAOMACBOOKAIR2,xpcproxy,55344,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,2100-2200,1
BBAOMACBOOKAIR2,xpcproxy,55349,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,2100-2200,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:626",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:625",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:586",1600-1700,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:601",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:597",1600-1700,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:597",1600-1700,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,Service exited due to SIGKILL | sent by iLifeSlideshows[54122],1300-1400,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:598",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:599",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:599",1700-1800,1
